year,month,day,hour,branch,quantity
2019,11,16,10,orkney store,37458.0
2019,11,17,1,orkney store,9541.0
2019,11,18,4,orkney store,77803.0
2019,11,21,17,orkney store,1736.0
2019,11,23,20,orkney store,76490.0
2019,11,26,11,orkney store,44548.0
2019,11,27,5,orkney store,5232.0
2019,11,27,6,orkney store,76381.0
2019,12,2,1,orkney store,59360.0
2019,12,3,0,orkney store,74807.0
2019,12,4,4,orkney store,52766.0
2019,12,5,20,orkney store,85429.0
2019,12,7,12,orkney store,34233.0
2019,12,8,9,orkney store,21093.0
2019,12,9,22,orkney store,64946.0
2019,12,10,23,orkney store,74528.0
2019,12,11,18,orkney store,29098.0
2019,12,12,13,orkney store,26130.0
2019,12,13,6,orkney store,79627.0
2019,12,15,2,orkney store,77145.0
2019,12,15,3,orkney store,49204.0
2019,12,15,16,orkney store,54487.0
2019,12,18,11,orkney store,68646.0
2019,12,19,5,orkney store,27175.0
2019,12,19,14,orkney store,19539.0
2019,12,21,7,orkney store,17498.0
2019,12,21,8,orkney store,38138.0
2019,12,22,21,orkney store,52588.0
2019,12,23,19,orkney store,54657.0
2019,12,25,10,orkney store,75379.0
2019,12,26,17,orkney store,36343.0
2019,12,27,15,orkney store,13901.0
2020,1,2,14,orkney store,31767.0
2020,1,4,11,orkney store,17400.0
2020,1,4,21,orkney store,7706.0
2020,1,5,19,orkney store,63698.0
2020,1,6,20,orkney store,72009.0
2020,1,7,15,orkney store,76860.0
2020,1,8,6,orkney store,8752.0
2020,1,9,12,orkney store,67906.0
2020,1,12,16,orkney store,9916.0
2020,1,12,18,orkney store,57870.0
2020,1,13,13,orkney store,36619.0
2020,1,14,9,orkney store,62429.0
2020,1,15,5,orkney store,79960.0
2020,1,17,3,orkney store,6866.0
2020,1,18,7,orkney store,27261.0
2020,1,19,23,orkney store,39640.0
2020,1,20,0,orkney store,46588.0
2020,1,20,17,orkney store,36949.0
2020,1,22,1,orkney store,83182.0
2020,1,22,10,orkney store,30812.0
2020,1,23,22,orkney store,14880.0
2020,1,25,2,orkney store,59064.0
2020,1,26,8,orkney store,50250.0
2020,1,28,4,orkney store,65595.0
2020,2,1,2,orkney store,26532.0
2020,2,1,13,orkney store,51174.0
2020,2,1,23,orkney store,10461.0
2020,2,4,12,orkney store,28028.0
2020,2,5,14,orkney store,18400.0
2020,2,5,15,orkney store,3114.0
2020,2,6,17,orkney store,40948.0
2020,2,7,5,orkney store,64093.0
2020,2,8,7,orkney store,75150.0
2020,2,8,20,orkney store,15310.0
2020,2,11,6,orkney store,49110.0
2020,2,11,21,orkney store,33455.0
2020,2,11,22,orkney store,57159.0
2020,2,12,3,orkney store,33401.0
2020,2,13,0,orkney store,4753.0
2020,2,15,4,orkney store,76962.0
2020,2,16,1,orkney store,21785.0
2020,2,16,11,orkney store,56486.0
2020,2,17,18,orkney store,16231.0
2020,2,18,9,orkney store,55392.0
2020,2,21,16,orkney store,62204.0
2020,2,27,19,orkney store,68419.0
2020,2,28,8,orkney store,47808.0
2020,2,28,10,orkney store,50910.0
2020,3,1,22,orkney store,51162.0
2020,3,2,0,orkney store,33765.0
2020,3,2,3,orkney store,21615.0
2020,3,3,9,orkney store,61550.0
2020,3,4,20,orkney store,28558.0
2020,3,4,23,orkney store,4281.0
2020,3,7,2,orkney store,18927.0
2020,3,9,1,orkney store,70353.0
2020,3,10,21,orkney store,79287.0
2020,3,12,10,orkney store,7382.0
2020,3,13,7,orkney store,38894.0
2020,3,15,11,orkney store,69996.0
2020,3,15,15,orkney store,25714.0
2020,3,16,6,orkney store,10667.0
2020,3,19,8,orkney store,8568.0
2020,3,20,14,orkney store,32599.0
2020,3,21,18,orkney store,38789.0
2020,3,23,12,orkney store,73556.0
2020,3,23,17,orkney store,65887.0
2020,3,24,5,orkney store,31790.0
2020,3,24,13,orkney store,22904.0
2020,3,24,19,orkney store,10561.0
2020,3,26,4,orkney store,22703.0
2020,3,27,16,orkney store,82262.0
2020,4,4,11,orkney store,46782.0
2020,4,4,21,orkney store,45670.0
2020,4,5,22,orkney store,81317.0
2020,4,7,13,orkney store,74040.0
2020,4,8,8,orkney store,48810.0
2020,4,10,14,orkney store,8488.0
2020,4,10,17,orkney store,12558.0
2020,4,11,3,orkney store,32629.0
2020,4,12,2,orkney store,5083.0
2020,4,12,7,orkney store,23456.0
2020,4,16,0,orkney store,43953.0
2020,4,16,12,orkney store,27655.0
2020,4,16,16,orkney store,57818.0
2020,4,17,19,orkney store,58694.0
2020,4,21,23,orkney store,51074.0
2020,4,22,4,orkney store,27653.0
2020,4,24,18,orkney store,33858.0
2020,4,25,20,orkney store,50186.0
2020,4,26,5,orkney store,51047.0
2020,4,26,10,orkney store,43981.0
2020,4,27,1,orkney store,30770.0
2020,4,27,15,orkney store,48389.0
2020,4,28,6,orkney store,66112.0
2020,4,28,9,orkney store,17238.0
2020,5,1,12,orkney store,71106.0
2020,5,1,19,orkney store,32285.0
2020,5,4,3,orkney store,41492.0
2020,5,4,14,orkney store,77913.0
2020,5,4,22,orkney store,59220.0
2020,5,5,18,orkney store,56655.0
2020,5,7,13,orkney store,77583.0
2020,5,8,4,orkney store,42575.0
2020,5,11,8,orkney store,71548.0
2020,5,12,0,orkney store,22319.0
2020,5,12,16,orkney store,41161.0
2020,5,13,7,orkney store,70702.0
2020,5,13,15,orkney store,54171.0
2020,5,14,2,orkney store,49130.0
2020,5,14,9,orkney store,38316.0
2020,5,15,1,orkney store,62321.0
2020,5,19,21,orkney store,13815.0
2020,5,20,5,orkney store,24942.0
2020,5,20,10,orkney store,43877.0
2020,5,23,20,orkney store,26619.0
2020,5,25,6,orkney store,9502.0
2020,5,26,11,orkney store,11477.0
2020,5,27,23,orkney store,8180.0
2020,5,28,17,orkney store,50292.0
2020,6,1,2,orkney store,31457.0
2020,6,2,9,orkney store,71286.0
2020,6,3,11,orkney store,37837.0
2020,6,3,13,orkney store,51258.0
2020,6,9,7,orkney store,6201.0
2020,6,9,17,orkney store,40565.0
2020,6,11,15,orkney store,33963.0
2020,6,12,8,orkney store,13514.0
2020,6,13,5,orkney store,41024.0
2020,6,15,1,orkney store,19368.0
2020,6,15,23,orkney store,8305.0
2020,6,16,3,orkney store,6124.0
2020,6,18,21,orkney store,37499.0
2020,6,19,14,orkney store,68550.0
2020,6,19,18,orkney store,81160.0
2020,6,21,22,orkney store,45471.0
2020,6,24,4,orkney store,19278.0
2020,6,25,10,orkney store,60080.0
2020,6,25,12,orkney store,34401.0
2020,6,25,16,orkney store,48124.0
2020,6,26,19,orkney store,70780.0
2020,6,26,20,orkney store,39522.0
2020,6,27,0,orkney store,6684.0
2020,6,27,6,orkney store,1058.0
2020,7,3,10,orkney store,2493.0
2020,7,4,9,orkney store,57149.0
2020,7,4,18,orkney store,3573.0
2020,7,5,5,orkney store,52438.0
2020,7,5,17,orkney store,481.0
2020,7,6,2,orkney store,31627.0
2020,7,6,7,orkney store,4850.0
2020,7,6,16,orkney store,25821.0
2020,7,8,19,orkney store,44865.0
2020,7,10,0,orkney store,35809.0
2020,7,12,1,orkney store,579.0
2020,7,12,13,orkney store,49721.0
2020,7,12,20,orkney store,31286.0
2020,7,13,11,orkney store,52235.0
2020,7,13,23,orkney store,72138.0
2020,7,16,6,orkney store,56327.0
2020,7,16,15,orkney store,26890.0
2020,7,17,12,orkney store,65583.0
2020,7,17,14,orkney store,407.0
2020,7,23,4,orkney store,60165.0
2020,7,25,21,orkney store,62320.0
2020,7,28,3,orkney store,30019.0
2020,7,28,8,orkney store,77146.0
2020,7,28,22,orkney store,42696.0
2020,8,1,14,orkney store,5449.0
2020,8,3,12,orkney store,37116.0
2020,8,4,13,orkney store,44974.0
2020,8,9,15,orkney store,40056.0
2020,8,12,3,orkney store,52693.0
2020,8,13,17,orkney store,12308.0
2020,8,14,19,orkney store,56727.0
2020,8,20,4,orkney store,50568.0
2020,8,20,22,orkney store,1484.0
2020,8,21,7,orkney store,34897.0
2020,8,22,2,orkney store,48284.0
2020,8,22,8,orkney store,71291.0
2020,8,22,21,orkney store,73119.0
2020,8,23,6,orkney store,38416.0
2020,8,24,0,orkney store,45675.0
2020,8,25,10,orkney store,44330.0
2020,8,25,16,orkney store,79239.0
2020,8,26,5,orkney store,7042.0
2020,8,26,11,orkney store,57661.0
2020,8,26,18,orkney store,5511.0
2020,8,27,1,orkney store,12004.0
2020,8,27,9,orkney store,29311.0
2020,8,27,20,orkney store,30311.0
2020,8,27,23,orkney store,33418.0
2020,9,3,0,orkney store,79464.0
2020,9,3,18,orkney store,59436.0
2020,9,5,9,orkney store,12397.0
2020,9,5,23,orkney store,30370.0
2020,9,7,11,orkney store,79968.0
2020,9,8,7,orkney store,2213.0
2020,9,10,2,orkney store,42494.0
2020,9,11,20,orkney store,57408.0
2020,9,14,3,orkney store,60284.0
2020,9,14,22,orkney store,4024.0
2020,9,16,5,orkney store,9937.0
2020,9,18,4,orkney store,66644.0
2020,9,18,8,orkney store,26588.0
2020,9,18,15,orkney store,64383.0
2020,9,19,16,orkney store,11728.0
2020,9,22,6,orkney store,51786.0
2020,9,22,14,orkney store,8760.0
2020,9,23,17,orkney store,26211.0
2020,9,24,1,orkney store,7562.0
2020,9,24,10,orkney store,3633.0
2020,9,24,13,orkney store,9957.0
2020,9,25,12,orkney store,41795.0
2020,9,25,21,orkney store,62039.0
2020,9,26,19,orkney store,50772.0
2020,10,3,8,orkney store,54247.0
2020,10,5,10,orkney store,49001.0
2020,10,8,9,orkney store,28640.0
2020,10,10,20,orkney store,9813.0
2020,10,11,21,orkney store,11360.0
2020,10,12,18,orkney store,62463.0
2020,10,14,2,orkney store,21257.0
2020,10,14,3,orkney store,22847.0
2020,10,14,11,orkney store,43799.0
2020,10,16,7,orkney store,44650.0
2020,10,17,12,orkney store,52915.0
2020,10,17,16,orkney store,9726.0
2020,10,18,0,orkney store,44103.0
2020,10,18,13,orkney store,8465.0
2020,10,18,14,orkney store,24084.0
2020,10,19,4,orkney store,17978.0
2020,10,19,15,orkney store,44709.0
2020,10,19,23,orkney store,58527.0
2020,10,20,19,orkney store,63653.0
2020,10,23,17,orkney store,50435.0
2020,10,24,5,orkney store,60348.0
2020,10,25,22,orkney store,77336.0
2020,10,26,6,orkney store,35317.0
2020,10,28,1,orkney store,8558.0
2020,11,1,7,orkney store,62419.0
2020,11,1,12,orkney store,11949.0
2020,11,2,2,orkney store,38622.0
2020,11,3,16,orkney store,20453.0
2020,11,3,23,orkney store,53341.0
2020,11,4,17,orkney store,43723.0
2020,11,6,5,orkney store,50350.0
2020,11,6,9,orkney store,45405.0
2020,11,7,10,orkney store,22358.0
2020,11,7,11,orkney store,58732.0
2020,11,7,22,orkney store,20408.0
2020,11,11,4,orkney store,70261.0
2020,11,13,6,orkney store,1924.0
2020,11,15,3,orkney store,1557.0
2020,11,18,1,orkney store,81170.0
2020,11,18,21,orkney store,50334.0
2020,11,20,15,orkney store,19275.0
2020,11,23,14,orkney store,73910.0
2020,11,23,20,orkney store,53727.0
2020,11,24,18,orkney store,36680.0
2020,11,25,8,orkney store,20518.0
2020,11,25,13,orkney store,5698.0
2020,11,27,0,orkney store,60450.0
2020,11,28,19,orkney store,75970.0
2020,12,1,8,orkney store,44723.0
2020,12,1,21,orkney store,59419.0
2020,12,2,7,orkney store,37537.0
2020,12,4,23,orkney store,602.0
2020,12,5,2,orkney store,45795.0
2020,12,5,3,orkney store,79421.0
2020,12,6,19,orkney store,73953.0
2020,12,8,1,orkney store,3678.0
2020,12,10,11,orkney store,27316.0
2020,12,11,14,orkney store,27025.0
2020,12,14,6,orkney store,29558.0
2020,12,14,12,orkney store,74820.0
2020,12,15,9,orkney store,70425.0
2020,12,16,17,orkney store,68187.0
2020,12,17,22,orkney store,59958.0
2020,12,18,10,orkney store,81722.0
2020,12,20,13,orkney store,71396.0
2020,12,22,16,orkney store,57558.0
2020,12,24,18,orkney store,45137.0
2020,12,24,20,orkney store,75762.0
2020,12,25,5,orkney store,62573.0
2020,12,27,0,orkney store,10942.0
2020,12,27,4,orkney store,45130.0
2020,12,27,15,orkney store,10287.0
2010,1,2,6,kent branch,3323.0
2010,1,2,20,kent branch,68237.0
2010,1,3,16,kent branch,5408.0
2010,1,4,23,kent branch,76122.0
2010,1,5,3,kent branch,64206.0
2010,1,9,1,kent branch,2748.0
2010,1,10,0,kent branch,47220.0
2010,1,11,5,kent branch,30255.0
2010,1,11,8,kent branch,22089.0
2010,1,13,7,kent branch,36330.0
2010,1,14,4,kent branch,14854.0
2010,1,18,14,kent branch,31816.0
2010,1,21,12,kent branch,2161.0
2010,1,22,9,kent branch,20906.0
2010,1,22,17,kent branch,66716.0
2010,1,22,19,kent branch,2678.0
2010,1,23,22,kent branch,11935.0
2010,1,24,10,kent branch,38820.0
2010,1,24,21,kent branch,10985.0
2010,1,25,18,kent branch,50557.0
2010,1,26,2,kent branch,73951.0
2010,1,26,11,kent branch,16970.0
2010,1,27,13,kent branch,75741.0
2010,1,28,15,kent branch,72678.0
2010,2,1,18,kent branch,10217.0
2010,2,2,6,kent branch,59963.0
2010,2,2,12,kent branch,18869.0
2010,2,3,7,kent branch,19632.0
2010,2,6,11,kent branch,70078.0
2010,2,7,16,kent branch,24083.0
2010,2,9,15,kent branch,41357.0
2010,2,10,3,kent branch,56848.0
2010,2,10,19,kent branch,33551.0
2010,2,11,1,kent branch,9559.0
2010,2,12,10,kent branch,60364.0
2010,2,12,23,kent branch,50120.0
2010,2,13,4,kent branch,10956.0
2010,2,14,0,kent branch,75185.0
2010,2,14,9,kent branch,35294.0
2010,2,15,21,kent branch,2171.0
2010,2,19,2,kent branch,48594.0
2010,2,20,17,kent branch,61269.0
2010,2,21,20,kent branch,42097.0
2010,2,22,14,kent branch,28756.0
2010,2,23,13,kent branch,60432.0
2010,2,24,5,kent branch,35992.0
2010,2,24,8,kent branch,40634.0
2010,2,26,22,kent branch,3021.0
2010,3,2,11,kent branch,32039.0
2010,3,2,14,kent branch,17024.0
2010,3,3,4,kent branch,50364.0
2010,3,4,5,kent branch,46551.0
2010,3,4,9,kent branch,53620.0
2010,3,4,19,kent branch,39033.0
2010,3,6,6,kent branch,53583.0
2010,3,6,20,kent branch,15773.0
2010,3,8,8,kent branch,75504.0
2010,3,8,10,kent branch,77288.0
2010,3,8,23,kent branch,62278.0
2010,3,14,17,kent branch,71216.0
2010,3,15,18,kent branch,5245.0
2010,3,16,1,kent branch,30715.0
2010,3,17,16,kent branch,10487.0
2010,3,17,22,kent branch,83818.0
2010,3,19,2,kent branch,64958.0
2010,3,19,7,kent branch,38518.0
2010,3,20,12,kent branch,31746.0
2010,3,20,15,kent branch,17084.0
2010,3,21,13,kent branch,7810.0
2010,3,22,3,kent branch,23863.0
2010,3,24,21,kent branch,10537.0
2010,3,25,0,kent branch,32264.0
2010,4,5,23,kent branch,46816.0
2010,4,6,19,kent branch,73391.0
2010,4,7,15,kent branch,10827.0
2010,4,8,7,kent branch,39381.0
2010,4,10,20,kent branch,78511.0
2010,4,12,8,kent branch,64514.0
2010,4,13,1,kent branch,44295.0
2010,4,13,16,kent branch,72306.0
2010,4,13,22,kent branch,9222.0
2010,4,14,3,kent branch,64773.0
2010,4,14,21,kent branch,33134.0
2010,4,19,2,kent branch,74992.0
2010,4,19,4,kent branch,81535.0
2010,4,21,13,kent branch,62825.0
2010,4,22,5,kent branch,71418.0
2010,4,22,12,kent branch,27140.0
2010,4,22,17,kent branch,40239.0
2010,4,23,0,kent branch,36643.0
2010,4,24,11,kent branch,75147.0
2010,4,24,18,kent branch,22012.0
2010,4,25,9,kent branch,22597.0
2010,4,25,10,kent branch,42494.0
2010,4,26,6,kent branch,51471.0
2010,4,27,14,kent branch,76215.0
2010,5,2,5,kent branch,57818.0
2010,5,4,2,kent branch,60617.0
2010,5,7,13,kent branch,31613.0
2010,5,7,17,kent branch,67650.0
2010,5,8,18,kent branch,79315.0
2010,5,9,15,kent branch,52963.0
2010,5,10,10,kent branch,8159.0
2010,5,12,8,kent branch,7165.0
2010,5,15,0,kent branch,52291.0
2010,5,17,7,kent branch,82211.0
2010,5,20,1,kent branch,25687.0
2010,5,21,4,kent branch,28848.0
2010,5,22,6,kent branch,21319.0
2010,5,22,14,kent branch,58662.0
2010,5,22,20,kent branch,45353.0
2010,5,23,12,kent branch,7460.0
2010,5,23,22,kent branch,70288.0
2010,5,24,11,kent branch,83298.0
2010,5,24,19,kent branch,46788.0
2010,5,25,9,kent branch,31391.0
2010,5,25,21,kent branch,45331.0
2010,5,26,23,kent branch,73415.0
2010,5,27,3,kent branch,34048.0
2010,5,27,16,kent branch,5259.0
2010,6,2,2,kent branch,69512.0
2010,6,3,0,kent branch,38395.0
2010,6,4,17,kent branch,75140.0
2010,6,4,19,kent branch,46838.0
2010,6,4,21,kent branch,78321.0
2010,6,6,9,kent branch,22715.0
2010,6,7,14,kent branch,58409.0
2010,6,9,16,kent branch,61827.0
2010,6,10,22,kent branch,54051.0
2010,6,12,13,kent branch,78945.0
2010,6,12,23,kent branch,63228.0
2010,6,14,5,kent branch,62635.0
2010,6,15,10,kent branch,78087.0
2010,6,16,1,kent branch,56887.0
2010,6,20,4,kent branch,25108.0
2010,6,21,15,kent branch,65927.0
2010,6,23,3,kent branch,24316.0
2010,6,23,6,kent branch,13081.0
2010,6,23,11,kent branch,76695.0
2010,6,23,12,kent branch,32661.0
2010,6,24,7,kent branch,52108.0
2010,6,25,8,kent branch,16830.0
2010,6,25,18,kent branch,9208.0
2010,6,25,20,kent branch,10121.0
2010,7,4,9,kent branch,77550.0
2010,7,5,3,kent branch,65490.0
2010,7,5,21,kent branch,1868.0
2010,7,6,4,kent branch,43789.0
2010,7,6,7,kent branch,44651.0
2010,7,7,22,kent branch,64167.0
2010,7,8,12,kent branch,57150.0
2010,7,10,13,kent branch,73117.0
2010,7,10,14,kent branch,51011.0
2010,7,10,17,kent branch,43039.0
2010,7,13,20,kent branch,1676.0
2010,7,14,10,kent branch,67265.0
2010,7,14,23,kent branch,8675.0
2010,7,15,1,kent branch,80566.0
2010,7,15,2,kent branch,73170.0
2010,7,15,5,kent branch,58274.0
2010,7,15,8,kent branch,50463.0
2010,7,15,19,kent branch,57372.0
2010,7,18,11,kent branch,43937.0
2010,7,19,16,kent branch,53011.0
2010,7,23,0,kent branch,61875.0
2010,7,23,15,kent branch,40764.0
2010,7,24,18,kent branch,9702.0
2010,7,25,6,kent branch,17362.0
2010,8,1,20,kent branch,42995.0
2010,8,2,0,kent branch,24012.0
2010,8,2,6,kent branch,29748.0
2010,8,2,15,kent branch,32451.0
2010,8,4,3,kent branch,75778.0
2010,8,4,9,kent branch,64511.0
2010,8,5,12,kent branch,47317.0
2010,8,5,18,kent branch,33098.0
2010,8,5,23,kent branch,36488.0
2010,8,8,7,kent branch,6820.0
2010,8,9,2,kent branch,23860.0
2010,8,11,21,kent branch,2550.0
2010,8,13,10,kent branch,12733.0
2010,8,13,11,kent branch,25407.0
2010,8,15,8,kent branch,32037.0
2010,8,15,13,kent branch,26036.0
2010,8,19,16,kent branch,44577.0
2010,8,19,17,kent branch,70258.0
2010,8,19,19,kent branch,81049.0
2010,8,20,5,kent branch,72026.0
2010,8,23,1,kent branch,43751.0
2010,8,24,14,kent branch,17432.0
2010,8,26,22,kent branch,45203.0
2010,8,27,4,kent branch,9263.0
2010,9,1,16,kent branch,69932.0
2010,9,4,1,kent branch,14913.0
2010,9,7,22,kent branch,59803.0
2010,9,9,10,kent branch,14086.0
2010,9,10,5,kent branch,77085.0
2010,9,11,17,kent branch,49875.0
2010,9,11,21,kent branch,11575.0
2010,9,13,3,kent branch,57098.0
2010,9,13,20,kent branch,64578.0
2010,9,15,7,kent branch,24738.0
2010,9,15,23,kent branch,52455.0
2010,9,17,8,kent branch,38373.0
2010,9,18,4,kent branch,44512.0
2010,9,19,12,kent branch,70606.0
2010,9,19,13,kent branch,53316.0
2010,9,19,19,kent branch,42356.0
2010,9,20,11,kent branch,76275.0
2010,9,22,2,kent branch,36571.0
2010,9,23,0,kent branch,35768.0
2010,9,25,18,kent branch,18876.0
2010,9,26,9,kent branch,43423.0
2010,9,26,15,kent branch,78367.0
2010,9,27,6,kent branch,75171.0
2010,9,28,14,kent branch,49181.0
2010,10,2,17,kent branch,40237.0
2010,10,2,23,kent branch,8625.0
2010,10,3,10,kent branch,32792.0
2010,10,3,11,kent branch,590.0
2010,10,4,12,kent branch,32989.0
2010,10,5,7,kent branch,31173.0
2010,10,11,0,kent branch,56570.0
2010,10,11,8,kent branch,35856.0
2010,10,11,14,kent branch,39337.0
2010,10,12,2,kent branch,1251.0
2010,10,12,21,kent branch,11542.0
2010,10,14,3,kent branch,64131.0
2010,10,15,16,kent branch,2322.0
2010,10,16,13,kent branch,71993.0
2010,10,20,22,kent branch,21295.0
2010,10,21,15,kent branch,55232.0
2010,10,21,19,kent branch,34653.0
2010,10,22,20,kent branch,19266.0
2010,10,24,1,kent branch,57644.0
2010,10,24,5,kent branch,9629.0
2010,10,25,4,kent branch,59714.0
2010,10,26,18,kent branch,71999.0
2010,10,27,6,kent branch,16944.0
2010,10,28,9,kent branch,66829.0
2010,11,1,0,kent branch,23656.0
2010,11,4,2,kent branch,56352.0
2010,11,6,6,kent branch,65594.0
2010,11,6,7,kent branch,34223.0
2010,11,7,20,kent branch,56147.0
2010,11,8,9,kent branch,10482.0
2010,11,8,17,kent branch,48196.0
2010,11,9,16,kent branch,69607.0
2010,11,11,4,kent branch,46646.0
2010,11,13,14,kent branch,53023.0
2010,11,13,23,kent branch,34948.0
2010,11,19,5,kent branch,4816.0
2010,11,20,1,kent branch,69710.0
2010,11,20,15,kent branch,14911.0
2010,11,20,18,kent branch,10238.0
2010,11,23,10,kent branch,58479.0
2010,11,24,13,kent branch,48162.0
2010,11,24,22,kent branch,26049.0
2010,11,26,8,kent branch,65247.0
2010,11,26,11,kent branch,47404.0
2010,11,26,12,kent branch,52301.0
2010,11,26,19,kent branch,50773.0
2010,11,27,21,kent branch,805.0
2010,11,28,3,kent branch,50377.0
2010,12,1,21,kent branch,69222.0
2010,12,3,20,kent branch,9280.0
2010,12,4,12,kent branch,58805.0
2010,12,6,15,kent branch,35359.0
2010,12,6,18,kent branch,1971.0
2010,12,7,4,kent branch,47614.0
2010,12,8,17,kent branch,15175.0
2010,12,11,2,kent branch,21497.0
2010,12,11,5,kent branch,85420.0
2010,12,11,7,kent branch,35872.0
2010,12,15,9,kent branch,63812.0
2010,12,15,22,kent branch,63935.0
2010,12,16,13,kent branch,50957.0
2010,12,20,0,kent branch,24364.0
2010,12,22,10,kent branch,55502.0
2010,12,22,14,kent branch,28223.0
2010,12,24,19,kent branch,46988.0
2010,12,25,3,kent branch,30984.0
2010,12,26,6,kent branch,2527.0
2010,12,26,23,kent branch,68404.0
2010,12,27,8,kent branch,58413.0
2010,12,28,1,kent branch,69584.0
2010,12,28,11,kent branch,30539.0
2010,12,28,16,kent branch,21990.0
2011,1,3,14,kent branch,51201.0
2011,1,4,0,kent branch,48469.0
2011,1,8,16,kent branch,53610.0
2011,1,9,8,kent branch,44985.0
2011,1,11,10,kent branch,22412.0
2011,1,11,13,kent branch,33465.0
2011,1,12,6,kent branch,48073.0
2011,1,12,20,kent branch,53774.0
2011,1,13,11,kent branch,39931.0
2011,1,16,12,kent branch,21919.0
2011,1,18,4,kent branch,25142.0
2011,1,18,7,kent branch,47241.0
2011,1,19,3,kent branch,69446.0
